,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
386,70388,68074,66593,65751,65697,66393,67881,69474,72105,71880,71131,69310,66381,66584,67040,67663,68765,69377,70146,69645,68516,66693,66504,67494,64528,62103,60483,59865,59885,60517,61399,61977,62603,61850,62010,60266,58746,59246,59541,60918,62986,65470,67726,67538,66712,65511,65351,65531,62910,60698,59552,59387,60105,62170,66328,73139,81916,83089,82014,80115,76943,80252,81881,82089,82953,81415,80005,77720,75122,72113,70379,70926,67304,64873,63700,63385,63858,65573,69104,74242,82512,85955,86241,85356,82227,84643,84792,84191,84203,82135,80685,78126,75607,72171,70759,71423,67984,65675,64470,63940,64781,66545,70285,75741,82737,82984,81005,77798,73081,75040,76128,77142,79809,79782,79204,77494,75632,72636,71127,71833,68422,66173,64873,64406,65074,66954,70504,76294,82938,82071,79443,75923,71259,73803,74681,75782,79744,80353,80063,78202,75963,73084,71711,72448,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287
387,64528,62103,60483,59865,59885,60517,61399,61977,62603,61850,62010,60266,58746,59246,59541,60918,62986,65470,67726,67538,66712,65511,65351,65531,62910,60698,59552,59387,60105,62170,66328,73139,81916,83089,82014,80115,76943,80252,81881,82089,82953,81415,80005,77720,75122,72113,70379,70926,67304,64873,63700,63385,63858,65573,69104,74242,82512,85955,86241,85356,82227,84643,84792,84191,84203,82135,80685,78126,75607,72171,70759,71423,67984,65675,64470,63940,64781,66545,70285,75741,82737,82984,81005,77798,73081,75040,76128,77142,79809,79782,79204,77494,75632,72636,71127,71833,68422,66173,64873,64406,65074,66954,70504,76294,82938,82071,79443,75923,71259,73803,74681,75782,79744,80353,80063,78202,75963,73084,71711,72448,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200
388,62910,60698,59552,59387,60105,62170,66328,73139,81916,83089,82014,80115,76943,80252,81881,82089,82953,81415,80005,77720,75122,72113,70379,70926,67304,64873,63700,63385,63858,65573,69104,74242,82512,85955,86241,85356,82227,84643,84792,84191,84203,82135,80685,78126,75607,72171,70759,71423,67984,65675,64470,63940,64781,66545,70285,75741,82737,82984,81005,77798,73081,75040,76128,77142,79809,79782,79204,77494,75632,72636,71127,71833,68422,66173,64873,64406,65074,66954,70504,76294,82938,82071,79443,75923,71259,73803,74681,75782,79744,80353,80063,78202,75963,73084,71711,72448,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911
389,67304,64873,63700,63385,63858,65573,69104,74242,82512,85955,86241,85356,82227,84643,84792,84191,84203,82135,80685,78126,75607,72171,70759,71423,67984,65675,64470,63940,64781,66545,70285,75741,82737,82984,81005,77798,73081,75040,76128,77142,79809,79782,79204,77494,75632,72636,71127,71833,68422,66173,64873,64406,65074,66954,70504,76294,82938,82071,79443,75923,71259,73803,74681,75782,79744,80353,80063,78202,75963,73084,71711,72448,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395
390,67984,65675,64470,63940,64781,66545,70285,75741,82737,82984,81005,77798,73081,75040,76128,77142,79809,79782,79204,77494,75632,72636,71127,71833,68422,66173,64873,64406,65074,66954,70504,76294,82938,82071,79443,75923,71259,73803,74681,75782,79744,80353,80063,78202,75963,73084,71711,72448,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840
391,68422,66173,64873,64406,65074,66954,70504,76294,82938,82071,79443,75923,71259,73803,74681,75782,79744,80353,80063,78202,75963,73084,71711,72448,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903
392,69048,66681,65302,64987,65504,66989,70451,75951,82283,80789,77579,74221,69561,70940,71043,71798,74878,75248,75419,73960,72687,70375,69366,70287,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555
393,67085,64642,63236,62583,62606,63327,64548,65787,66802,63908,61884,59714,56657,56064,56445,58286,62254,65685,68009,67666,66529,64954,64911,66200,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612
394,63498,61003,59666,58954,59118,59776,60780,61401,60170,56379,55559,53639,51519,51124,51648,54143,58488,62530,65026,64822,64171,63281,63628,63911,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546
395,61339,59035,57568,56897,56823,57455,58056,58434,56576,51819,50235,48268,47116,47012,47771,50175,54496,58198,60474,60452,59826,59373,59935,60395,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180
396,57695,55469,54013,53355,53391,54069,55008,55646,54708,51310,49977,48697,48147,48309,48950,50432,52820,55561,58112,58326,58415,58112,58795,59840,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892
397,57484,55481,54219,53509,53465,54200,55050,55703,55868,54367,54075,51913,50015,49611,49835,51614,56111,60644,63799,63781,63184,61910,61755,61903,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907
398,59424,57341,56122,55786,56551,58406,62341,68977,76890,77161,75961,73420,69075,70736,71870,73836,77767,78841,78233,76062,73486,70156,68868,69555,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907,69734,67671,66595,66125,66744,68420,72034,77646,83819,82889,80827,77380,72934,75226,76966,78276,80563,79892,79583,77622,75584,72667,71066,71815
399,66481,64336,63165,62809,63371,65098,68637,74443,81795,81851,79902,78032,74139,75954,77186,79351,82614,82366,81068,78681,76463,73122,71706,72612,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907,69734,67671,66595,66125,66744,68420,72034,77646,83819,82889,80827,77380,72934,75226,76966,78276,80563,79892,79583,77622,75584,72667,71066,71815,68290,65930,64742,64292,64856,66432,69846,75401,81626,80141,77536,73930,69181,71497,72387,74001,77638,78767,79132,77511,75223,72550,70964,71849
400,69739,67555,66136,65382,65389,66112,67674,69514,71619,70359,69143,66713,63719,64626,66056,67870,70126,71446,73089,72370,70817,68657,68298,69546,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907,69734,67671,66595,66125,66744,68420,72034,77646,83819,82889,80827,77380,72934,75226,76966,78276,80563,79892,79583,77622,75584,72667,71066,71815,68290,65930,64742,64292,64856,66432,69846,75401,81626,80141,77536,73930,69181,71497,72387,74001,77638,78767,79132,77511,75223,72550,70964,71849,68510,66415,65186,64918,65628,67419,70814,76170,81928,80398,77780,74104,69321,70904,71591,73273,76517,76849,76831,75343,73766,71239,69887,70724
401,66824,64596,63050,62331,62307,62925,63877,64384,63575,60797,59955,58679,57458,58161,58855,60211,63466,67055,69720,69371,68326,67000,66799,67180,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907,69734,67671,66595,66125,66744,68420,72034,77646,83819,82889,80827,77380,72934,75226,76966,78276,80563,79892,79583,77622,75584,72667,71066,71815,68290,65930,64742,64292,64856,66432,69846,75401,81626,80141,77536,73930,69181,71497,72387,74001,77638,78767,79132,77511,75223,72550,70964,71849,68510,66415,65186,64918,65628,67419,70814,76170,81928,80398,77780,74104,69321,70904,71591,73273,76517,76849,76831,75343,73766,71239,69887,70724,67383,65020,63580,62888,63209,64050,65487,66783,67542,64534,62657,59562,56260,56642,57190,58924,62014,64435,66658,66643,65992,64868,64648,65461
402,64526,62643,61626,61096,61857,63989,68325,75482,83823,85655,86887,85216,80082,82866,85055,85694,87351,85329,83575,80486,77326,73625,71942,72892,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907,69734,67671,66595,66125,66744,68420,72034,77646,83819,82889,80827,77380,72934,75226,76966,78276,80563,79892,79583,77622,75584,72667,71066,71815,68290,65930,64742,64292,64856,66432,69846,75401,81626,80141,77536,73930,69181,71497,72387,74001,77638,78767,79132,77511,75223,72550,70964,71849,68510,66415,65186,64918,65628,67419,70814,76170,81928,80398,77780,74104,69321,70904,71591,73273,76517,76849,76831,75343,73766,71239,69887,70724,67383,65020,63580,62888,63209,64050,65487,66783,67542,64534,62657,59562,56260,56642,57190,58924,62014,64435,66658,66643,65992,64868,64648,65461,62250,59791,58345,57959,58183,59060,59875,60076,59623,56699,56157,54981,54402,55826,57263,58405,59892,62250,65156,65396,64819,63818,63554,63638
403,69866,67728,66604,65928,66466,68201,71754,77490,84610,85352,83296,78937,73484,75569,76254,77220,80402,81422,81736,79585,77032,73841,72161,72907,69734,67671,66595,66125,66744,68420,72034,77646,83819,82889,80827,77380,72934,75226,76966,78276,80563,79892,79583,77622,75584,72667,71066,71815,68290,65930,64742,64292,64856,66432,69846,75401,81626,80141,77536,73930,69181,71497,72387,74001,77638,78767,79132,77511,75223,72550,70964,71849,68510,66415,65186,64918,65628,67419,70814,76170,81928,80398,77780,74104,69321,70904,71591,73273,76517,76849,76831,75343,73766,71239,69887,70724,67383,65020,63580,62888,63209,64050,65487,66783,67542,64534,62657,59562,56260,56642,57190,58924,62014,64435,66658,66643,65992,64868,64648,65461,62250,59791,58345,57959,58183,59060,59875,60076,59623,56699,56157,54981,54402,55826,57263,58405,59892,62250,65156,65396,64819,63818,63554,63638,60888,58796,57633,57444,58201,60506,64826,71371,78914,79229,77419,74955,71299,74204,75470,76572,79159,78815,78050,76062,74049,71358,69900,70742
