,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
578,6.8613,6.6023,6.4255,6.3187,6.3145,6.3892,6.7202,7.2663,8.05,8.4633,8.5576,8.5914,8.4446,8.6969,8.8054,8.7811,8.7915,8.8479,8.7358,8.6199,8.3406,7.9344,7.5063,7.2026
579,6.7389,6.4688,6.3007,6.1992,6.1748,6.2374,6.5471,7.0551,7.8336,8.2858,8.3832,8.4123,8.2125,8.4555,8.5666,8.5364,8.5237,8.4484,8.314,8.2764,8.0387,7.697,7.3153,7.0684
580,6.637,6.388,6.2308,6.1344,6.1099,6.1961,6.5169,7.115,7.9045,8.4194,8.5492,8.5333,8.2887,8.4878,8.5242,8.5078,8.5376,8.4673,8.3125,8.2462,7.9784,7.6214,7.2485,7.0245
581,6.5846,6.3365,6.1781,6.0723,6.054,6.1463,6.4392,6.8864,7.5458,7.898,7.9685,7.9945,7.8061,8.0252,8.1584,8.3106,8.5146,8.5622,8.4462,8.381,8.1428,7.7336,7.3145,7.0509
582,6.5937,6.3019,6.1164,5.9883,5.9209,5.9522,6.0335,6.2033,6.4962,6.7613,7.0579,7.224,7.1387,7.3275,7.3734,7.3026,7.1921,7.1908,7.3062,7.3973,7.324,7.0801,6.7851,6.5857
583,6.2119,5.9613,5.7999,5.6807,5.6402,5.6571,5.7056,5.7959,5.9653,6.1813,6.3842,6.477,6.5861,6.7407,6.8128,6.8655,6.9959,7.2024,7.3177,7.4228,7.346,7.1011,6.7871,6.5167
584,6.136,5.8973,5.725,5.6174,5.6136,5.6765,5.8399,6.1366,6.5724,6.8728,7.1174,7.2274,7.2245,7.4246,7.5333,7.6748,7.768,7.8207,7.9179,8.0123,7.8906,7.5816,7.1974,6.8521
585,6.4202,6.1554,5.9904,5.9142,5.9244,6.0308,6.3737,7.0297,7.8986,8.3244,8.3697,8.3488,8.1571,8.4151,8.5124,8.5473,8.644,8.635,8.4969,8.4039,8.1116,7.7002,7.2718,7.0091
586,6.5722,6.2994,6.1547,6.0633,6.047,6.1457,6.4564,7.0138,7.7892,8.2131,8.2945,8.2471,8.0292,8.2057,8.2677,8.2667,8.412,8.4521,8.3239,8.2303,7.9563,7.5503,7.1293,6.9044
587,6.4951,6.2383,6.1022,6.0001,5.9928,6.087,6.3484,6.7829,7.3736,7.6368,7.6744,7.6865,7.4958,7.77,8.0214,8.1421,8.3331,8.3585,8.2744,8.2225,7.9667,7.5585,7.1518,6.9221
588,6.4997,6.2618,6.1132,6.0228,5.997,6.0943,6.3708,6.834,7.5302,7.8582,7.982,8.0901,8.0011,8.3222,8.5078,8.588,8.6684,8.6259,8.5172,8.4984,8.2393,7.8785,7.4691,7.2287
589,6.7758,6.4896,6.3028,6.1856,6.1329,6.1561,6.2931,6.5521,6.9534,7.2518,7.4776,7.5127,7.3649,7.4152,7.3831,7.3724,7.385,7.4343,7.5778,7.6241,7.4901,7.1828,6.8428,6.6249
590,6.206,5.9191,5.7252,5.6147,5.5705,5.5916,5.6322,5.6542,5.6834,5.8113,6.0504,6.1258,6.1751,6.3129,6.4052,6.5492,6.8199,7.1186,7.3177,7.3895,7.2683,6.9965,6.6663,6.3561
591,5.9843,5.7476,5.6031,5.5243,5.5341,5.693,6.0681,6.6804,7.438,7.8062,7.939,7.973,7.8311,8.1842,8.4106,8.5057,8.6844,8.611,8.5019,8.4366,8.1282,7.7295,7.274,6.9834
592,6.537,6.3015,6.1487,6.0704,6.0805,6.1648,6.4549,7.078,7.9008,8.3323,8.4405,8.4524,8.2721,8.587,8.6792,8.6459,8.6787,8.596,8.4447,8.3041,7.9508,7.5304,7.1207,6.8617
593,6.4318,6.196,6.0573,5.9693,5.9636,6.0751,6.4049,6.913,7.5985,7.8964,7.9103,7.7822,7.5286,7.7783,7.8407,7.8112,7.8956,7.8558,7.7957,7.7582,7.5178,7.1949,6.8356,6.631
594,6.2594,6.0652,5.9447,5.8607,5.8494,5.9638,6.2611,6.6962,7.2764,7.4724,7.5464,7.5162,7.2709,7.5445,7.7289,7.8093,7.9448,7.8679,7.7569,7.7129,7.4552,7.1339,6.8004,6.5932
595,6.2236,6.0257,5.9104,5.824,5.8214,5.9312,6.1949,6.5364,7.0032,7.1627,7.2007,7.1307,6.9182,7.236,7.4237,7.5785,7.7941,7.7328,7.6331,7.5964,7.3589,7.0487,6.7408,6.5784
596,6.2103,5.989,5.8299,5.7268,5.6761,5.6945,5.7779,5.8661,5.9833,5.9359,5.9172,5.7102,5.47,5.5924,5.6997,5.7997,6.0108,6.2153,6.3762,6.4721,6.3643,6.1895,5.9651,5.8822
597,5.5562,5.3414,5.2109,5.1206,5.1027,5.147,5.1893,5.129,5.0029,4.9428,5.0341,5.0317,5.05,5.1542,5.292,5.478,5.8054,6.0939,6.2867,6.4159,6.3451,6.1835,5.9508,5.7691
598,5.4856,5.3153,5.2099,5.166,5.1965,5.3469,5.6754,6.2386,6.9791,7.3282,7.4092,7.4183,7.1973,7.4476,7.5328,7.518,7.4818,7.387,7.3391,7.3347,7.1009,6.8109,6.5043,6.3622
599,6.0061,5.838,5.7188,5.6612,5.6862,5.8095,6.1044,6.6094,7.2662,7.503,7.5657,7.5538,7.3287,7.6149,7.7097,7.6842,7.709,7.5864,7.4706,7.4031,7.1412,6.8522,6.5625,6.436
600,6.0584,5.8697,5.7533,5.6986,5.6975,5.7865,6.0794,6.6194,7.2269,7.4564,7.499,7.3958,7.1062,7.2925,7.3973,7.4256,7.47,7.4131,7.3624,7.3582,7.1339,6.8648,6.5533,6.4108
601,6.0579,5.8697,5.7474,5.6682,5.6854,5.8034,6.0333,6.4555,7.0118,7.3012,7.303,7.2308,7.0713,7.3959,7.5729,7.6637,7.8095,7.731,7.6856,7.6347,7.3458,7.0213,6.69,6.4903
602,6.1212,5.9215,5.7992,5.7289,5.7454,5.8436,6.1193,6.5471,7.056,7.2291,7.2048,7.1914,7.0921,7.4199,7.5905,7.6482,7.7142,7.597,7.4764,7.4203,7.216,6.9268,6.6078,6.4585
603,6.0864,5.8755,5.7351,5.6509,5.6259,5.6639,5.7369,5.8314,5.9872,6.098,6.2153,6.2186,6.0958,6.2688,6.3799,6.4902,6.5694,6.5714,6.6454,6.7164,6.5817,6.3615,6.132,6.006
604,5.6852,5.4671,5.3239,5.2521,5.2342,5.2798,5.3425,5.4322,5.5543,5.6609,5.794,5.816,5.871,5.9764,6.0765,6.2133,6.3579,6.4995,6.6882,6.7904,6.6755,6.4367,6.1909,5.9548
605,5.6464,5.4608,5.3442,5.2813,5.3219,5.4811,5.8574,6.5565,7.3925,7.7942,7.8724,7.8719,7.6813,7.9313,7.9872,7.945,7.9246,7.7224,7.5516,7.4161,7.1242,6.8078,6.5255,6.3535
606,5.9857,5.7838,5.6409,5.5347,5.5217,5.6111,5.862,6.1981,6.6833,6.8415,6.7514,6.6247,6.4644,6.739,6.8891,7.0154,7.2284,7.3602,7.3552,7.3136,7.0328,6.7488,6.4766,6.2997
607,5.9224,5.7165,5.6113,5.5523,5.5574,5.6671,5.9362,6.2434,6.6348,6.7282,6.6665,6.5421,6.318,6.6231,6.8008,7.0335,7.3156,7.3807,7.3275,7.2648,7.0263,6.7695,6.4917,6.3208
608,5.9307,5.7265,5.6047,5.5487,5.5357,5.6463,5.8723,6.1212,6.414,6.4593,6.4591,6.3805,6.1857,6.4449,6.5644,6.6354,6.7255,6.7438,6.7675,6.7684,6.5954,6.3795,6.1265,5.9603
609,5.5848,5.3474,5.1804,5.063,4.9961,4.9784,4.9633,4.8568,4.6915,4.5384,4.5687,4.5078,4.5116,4.6007,4.7278,4.9698,5.2799,5.5187,5.6877,5.7299,5.639,5.5011,5.3313,5.1472
610,4.8482,4.6522,4.5284,4.448,4.4509,4.5115,4.5927,4.6135,4.5193,4.3726,4.3233,4.2205,4.2134,4.2978,4.4037,4.5184,4.7734,5.0785,5.2838,5.3936,5.371,5.2895,5.1755,5.0493
611,4.7765,4.5959,4.49,4.4365,4.4373,4.4857,4.5266,4.5398,4.4737,4.4129,4.4514,4.4754,4.5788,4.6797,4.8045,4.9647,5.2055,5.4468,5.6443,5.725,5.6491,5.5315,5.3717,5.2136
612,4.9324,4.7412,4.6149,4.5469,4.556,4.6308,4.7178,4.8277,4.9875,5.1169,5.2976,5.3847,5.4476,5.5807,5.654,5.7145,5.8191,5.9478,6.1184,6.1792,6.0769,5.8824,5.6635,5.4717
613,5.1955,5.02,4.904,4.8284,4.8585,5.035,5.3837,5.9546,6.6655,6.9863,7.1212,7.1743,7.04,7.3925,7.5081,7.5206,7.5687,7.4871,7.4415,7.349,7.0613,6.7515,6.4439,6.2709
614,5.907,5.7192,5.5898,5.5195,5.5448,5.6527,5.9478,6.3897,6.9359,7.1489,7.2125,7.1899,7.0044,7.274,7.4404,7.5361,7.6406,7.5765,7.5119,7.4299,7.1448,6.8618,6.5692,6.4018
615,6.0239,5.833,5.7211,5.6514,5.6622,5.7931,6.0793,6.4604,6.9474,7.0949,7.1491,7.1169,6.9311,7.3518,7.5766,7.7787,7.9408,7.8831,7.7973,7.6923,7.3901,7.0743,6.724,6.5581
616,6.1665,5.9573,5.8136,5.7408,5.7592,5.8781,6.1421,6.5755,7.131,7.3811,7.4765,7.4929,7.3287,7.7823,8.0211,8.138,8.2374,8.0672,7.9217,7.8474,7.5439,7.2591,6.9165,6.7439
617,6.335,6.0908,5.9057,5.807,5.7706,5.8318,5.9371,6.0472,6.213,6.2403,6.3606,6.4136,6.334,6.5746,6.7289,6.8261,6.9993,7.0334,7.1106,7.1108,6.9331,6.6901,6.4094,6.2491
618,5.9027,5.6666,5.5044,5.4253,5.3974,5.4134,5.4405,5.5116,5.6238,5.6978,5.766,5.7912,5.8958,6.1164,6.299,6.4131,6.6395,6.8433,7.0248,7.072,6.8985,6.649,6.3482,6.0707
619,5.7261,5.5081,5.3815,5.292,5.3108,5.488,5.8628,6.3921,7.1141,7.4697,7.5971,7.6189,7.2614,7.5128,7.625,7.692,7.8849,7.8439,7.7352,7.543,7.1906,6.866,6.5488,6.3391
620,5.9371,5.7512,5.636,5.567,5.5755,5.7017,5.952,6.2611,6.6028,6.702,6.7413,6.7161,6.5023,6.789,7.0024,7.1615,7.3548,7.3298,7.3057,7.2079,6.933,6.6705,6.3901,6.2078
621,5.8429,5.6672,5.557,5.499,5.5106,5.6256,5.8683,6.1511,6.411,6.459,6.4945,6.3659,6.1066,6.4357,6.6493,6.8634,7.1188,7.2071,7.1898,7.0769,6.8344,6.588,6.3301,6.2013
622,5.8323,5.6306,5.538,5.4729,5.4941,5.6134,5.8554,6.1425,6.4454,6.4512,6.4133,6.3293,6.1342,6.56,6.7923,6.9944,7.1704,7.1956,7.2184,7.1271,6.8647,6.6193,6.3509,6.1961
623,5.845,5.6566,5.5382,5.4822,5.4948,5.6235,5.8692,6.1539,6.4678,6.5369,6.553,6.5589,6.379,6.6317,6.7493,6.8106,7.0071,7.0036,6.9692,6.8875,6.6835,6.4775,6.2426,6.1091
624,5.7526,5.5438,5.4082,5.3331,5.3324,5.3908,5.457,5.4111,5.3058,5.1605,5.1306,5.0188,4.8766,5.062,5.2773,5.5426,5.8028,5.9289,6.0746,6.1036,6.0207,5.8905,5.7166,5.6265
625,5.3288,5.1296,4.9992,4.9442,4.9274,5.0005,5.0499,5.057,5.0651,5.0529,5.051,4.9874,4.9847,5.0616,5.1708,5.319,5.5298,5.7231,5.9359,5.992,5.9239,5.7761,5.6068,5.4531
626,5.1743,5.0053,4.9204,4.8917,4.9501,5.1397,5.4609,5.9954,6.6017,6.7593,6.72,6.6398,6.3454,6.6215,6.8497,6.9909,7.14,7.1304,7.1247,7.0394,6.781,6.5205,6.2702,6.1177
627,5.7653,5.5957,5.4839,5.4304,5.4542,5.5847,5.8428,6.178,6.4634,6.446,6.3717,6.2572,6.0529,6.416,6.6359,6.8761,7.2002,7.2987,7.3027,7.1701,6.8984,6.6454,6.3589,6.194
628,5.8239,5.6389,5.5216,5.4569,5.4781,5.5955,5.8595,6.1852,6.5849,6.6663,6.7177,6.723,6.537,6.8847,7.0407,7.1302,7.2806,7.2366,7.2174,7.1209,6.8748,6.6241,6.3521,6.1866
629,5.8215,5.6252,5.5154,5.4585,5.4763,5.6052,5.8782,6.2413,6.6658,6.7142,6.5689,6.3225,6.0327,6.423,6.6665,6.8799,7.1996,7.3018,7.2935,7.1644,6.9017,6.641,6.3442,6.1854
630,5.8139,5.6384,5.5363,5.4799,5.5037,5.6291,5.8719,6.1774,6.4741,6.4603,6.3928,6.3003,6.1118,6.4678,6.6776,6.8969,7.16,7.1844,7.1184,6.9861,6.768,6.5329,6.2728,6.1633
631,5.7919,5.5804,5.4269,5.3576,5.3551,5.4064,5.4689,5.46,5.3588,5.2141,5.2329,5.2158,5.169,5.3711,5.527,5.703,5.9288,6.0388,6.1848,6.1538,6.0498,5.909,5.7343,5.629
632,5.3473,5.1559,5.0218,4.9547,4.9335,4.9883,5.0558,5.0395,4.9883,4.9031,4.9027,4.9023,4.9562,5.1552,5.3273,5.4557,5.5897,5.7844,5.9834,5.9708,5.8974,5.7718,5.6402,5.5056
633,5.2088,5.0429,4.9444,4.9004,4.9256,5.0378,5.1942,5.4409,5.8058,6.0165,6.1063,6.1544,6.1195,6.2551,6.3481,6.4431,6.5147,6.5567,6.6998,6.6649,6.5181,6.3176,6.1085,5.9409
634,5.5996,5.4186,5.3166,5.2534,5.2674,5.4344,5.75,6.3099,7.006,7.2544,7.1894,7.0432,6.721,6.9766,7.022,7.0843,7.2272,7.1815,7.1605,6.9933,6.7252,6.4645,6.2225,6.088
635,5.7388,5.5602,5.4591,5.4034,5.4395,5.5729,5.8523,6.2262,6.5707,6.5594,6.4616,6.2861,5.9791,6.2328,6.3901,6.5588,6.8415,6.9859,7.0542,6.9208,6.7253,6.5254,6.2736,6.1333
636,5.7736,5.5845,5.4714,5.4145,5.4412,5.5821,5.8658,6.2557,6.6136,6.5938,6.4783,6.3181,6.0828,6.5057,6.7958,6.9033,7.0763,7.0655,7.0785,6.9387,6.7235,6.5138,6.2753,6.1471
637,5.7912,5.6072,5.4891,5.4387,5.4676,5.6075,5.8789,6.2634,6.5524,6.4482,6.3359,6.2201,5.9453,6.2062,6.3358,6.4832,6.7596,6.8654,6.8983,6.7729,6.6019,6.4386,6.2277,6.1152
638,5.7701,5.5532,5.4344,5.3595,5.3586,5.4351,5.5316,5.5019,5.3799,5.1634,5.1251,5.027,4.9454,5.2059,5.3235,5.4505,5.6536,5.7919,5.9871,5.9852,5.9157,5.8047,5.6843,5.6294
639,5.3413,5.1315,5.0095,4.9461,4.954,5.023,5.0871,5.146,5.2041,5.2267,5.2749,5.2564,5.2698,5.3526,5.3863,5.4616,5.5553,5.653,5.8315,5.8013,5.7328,5.63,5.5225,5.4561
640,5.1793,4.9776,4.8779,4.8234,4.8461,4.9716,5.1436,5.2867,5.4108,5.3741,5.376,5.3477,5.2192,5.4296,5.6033,5.7838,6.011,6.1157,6.2681,6.27,6.1737,6.053,5.9142,5.8043
641,5.4798,5.2816,5.1784,5.1548,5.2054,5.3797,5.6672,6.0453,6.3389,6.2313,6.0395,5.8302,5.5409,5.8274,6.0348,6.3072,6.7019,6.9272,7.0344,6.8969,6.7014,6.5229,6.3392,6.2347
642,5.8688,5.6703,5.5526,5.5125,5.5446,5.7077,5.9911,6.2855,6.4695,6.2789,6.0762,5.8533,5.5702,5.8986,6.1184,6.3907,6.7539,6.919,6.9872,6.8817,6.7075,6.5384,6.3444,6.2502
643,5.8843,5.667,5.5571,5.5059,5.5433,5.6856,5.9464,6.2176,6.4018,6.2452,6.1052,5.9182,5.6359,5.9275,6.1368,6.4136,6.8054,6.954,7.0316,6.9012,6.6935,6.5123,6.3035,6.2173
644,5.8415,5.6394,5.5359,5.4788,5.5216,5.6741,5.9408,6.2815,6.5771,6.4606,6.2244,6.0306,5.7551,6.0382,6.2243,6.447,6.7763,6.8624,6.9004,6.763,6.5979,6.4337,6.2514,6.1804
645,5.8117,5.5779,5.457,5.3764,5.3913,5.473,5.5783,5.5672,5.4977,5.303,5.177,5.0084,4.8432,4.9996,5.1726,5.4805,5.7851,5.9108,6.0625,6.0141,5.9565,5.8481,5.7306,5.6634
646,5.3557,5.1537,5.0518,4.9893,5.0004,5.0731,5.1529,5.139,5.0639,4.9442,4.898,4.7863,4.7895,4.9462,5.0961,5.2463,5.4704,5.7069,5.9248,5.9138,5.8668,5.7586,5.6389,5.5209
647,5.2215,5.0428,4.9358,4.9035,4.9609,5.1695,5.5114,5.9468,6.309,6.165,5.9894,5.7821,5.5053,5.786,5.9921,6.3045,6.7299,6.9248,7.0021,6.8636,6.6763,6.4812,6.299,6.1975
648,5.8292,5.6266,5.5311,5.4865,5.5393,5.7004,5.9988,6.2924,6.3894,6.2099,6.0483,5.8201,5.5272,5.8239,6.0515,6.3378,6.7749,6.9981,7.0701,6.9232,6.7259,6.5593,6.3777,6.2816
649,5.9257,5.716,5.6136,5.5663,5.6234,5.7898,6.0852,6.3673,6.481,6.2976,6.1227,5.8947,5.6125,5.9149,6.118,6.3883,6.7823,6.9517,7.025,6.9081,6.731,6.5663,6.3835,6.2934
650,5.9284,5.7145,5.6175,5.5705,5.6266,5.7876,6.0716,6.3838,6.5141,6.3526,6.176,5.9585,5.6525,5.94,6.147,6.4386,6.8526,7.0333,7.0976,6.9609,6.7654,6.5733,6.3937,6.2899
651,5.8972,5.6834,5.5839,5.5373,5.5898,5.7524,6.038,6.348,6.5861,6.4752,6.4282,6.3863,6.191,6.4984,6.6292,6.7408,6.9039,6.921,6.924,6.7911,6.62,6.4538,6.3084,6.2093
652,5.8474,5.6244,5.4792,5.4063,5.4205,5.5104,5.6324,5.676,5.6237,5.3758,5.2551,5.0391,4.859,5.0277,5.1544,5.3839,5.6925,5.8905,6.0433,6.0089,5.9635,5.8934,5.8031,5.7257
653,5.3924,5.167,5.0493,4.9854,4.9972,5.0838,5.1548,5.1293,4.9783,4.7689,4.6983,4.5575,4.4905,4.5633,4.6906,4.9435,5.3128,5.6343,5.8504,5.8411,5.8038,5.7165,5.6187,5.5023
654,5.198,5.0027,4.9167,4.8899,4.9668,5.1777,5.5479,5.9903,6.3187,6.2347,6.1012,5.9463,5.6764,5.9775,6.1885,6.4218,6.7823,6.9599,7.0139,6.8574,6.6607,6.4827,6.3139,6.2227
655,5.8606,5.6408,5.5423,5.494,5.5572,5.7274,6.0399,6.3477,6.5433,6.396,6.21,5.9857,5.6942,5.9786,6.205,6.4568,6.8294,7.0067,7.0495,6.9059,6.7206,6.5404,6.3709,6.2733
656,5.8981,5.6828,5.581,5.5325,5.5908,5.7746,6.0893,6.4198,6.6021,6.4028,6.1871,6.0056,5.7684,6.2116,6.5071,6.7165,6.937,6.9936,7.0052,6.8603,6.6895,6.5219,6.3593,6.2668
657,5.8766,5.661,5.5642,5.5221,5.5825,5.741,6.0436,6.3918,6.593,6.4265,6.2515,6.0291,5.7186,6.0257,6.2558,6.5439,6.9014,7.0384,7.0573,6.9002,6.7083,6.53,6.3635,6.2402
658,5.862,5.6555,5.5444,5.5081,5.5657,5.7281,6.0247,6.3966,6.6831,6.5539,6.3144,6.0615,5.7551,6.0479,6.2522,6.4775,6.7988,6.8956,6.8704,6.7196,6.5527,6.4226,6.2735,6.1981
659,5.8197,5.6032,5.477,5.4081,5.4198,5.5109,5.6351,5.6619,5.5889,5.3286,5.2179,5.0824,4.947,5.1578,5.2997,5.4859,5.7292,5.8734,5.99,5.9541,5.9034,5.832,5.7495,5.7232
660,5.3928,5.1792,5.0541,5.0057,5.0188,5.1149,5.2035,5.1763,4.9945,4.7326,4.653,4.5435,4.5212,4.6553,4.809,5.0646,5.3996,5.676,5.8605,5.8406,5.7973,5.7277,5.6111,5.5081
661,5.2226,5.0196,4.9156,4.9038,4.9873,5.1973,5.564,6.0182,6.3828,6.2882,6.1236,5.9552,5.7114,6.0702,6.3092,6.5313,6.8629,6.9698,6.9769,6.8145,6.6106,6.4498,6.2822,6.1602
662,5.7826,5.5967,5.4907,5.4558,5.4981,5.6771,5.9751,6.3449,6.6471,6.5117,6.3575,6.0926,5.7955,6.1754,6.4284,6.6405,6.9449,6.9671,6.9729,6.8139,6.6502,6.4746,6.2784,6.2304
663,5.8535,5.6524,5.545,5.4993,5.556,5.7305,6.0443,6.415,6.7093,6.557,6.2848,5.9867,5.657,6.0089,6.2459,6.531,6.9098,6.9282,6.9184,6.7755,6.6443,6.4905,6.3032,6.2514
664,5.8823,5.6695,5.5561,5.5108,5.5666,5.7497,6.0714,6.4491,6.7711,6.6969,6.608,6.4049,6.0941,6.4873,6.7454,6.9179,7.1242,7.0836,7.0526,6.9102,6.7249,6.5306,6.34,6.3164
665,5.9505,5.7348,5.6279,5.5954,5.6618,5.8331,6.1643,6.5423,6.7495,6.5112,6.3578,6.1112,5.7877,6.1307,6.3582,6.653,7.045,7.0733,7.0147,6.8352,6.7075,6.57,6.4059,6.4136
666,6.0554,5.8209,5.6846,5.6276,5.6532,5.7515,5.8988,5.9169,5.7196,5.3913,5.2697,5.0515,4.8319,4.9699,5.1169,5.3998,5.808,6.0244,6.1328,6.097,6.06,5.9897,5.9219,5.9273
667,5.6159,5.3822,5.2578,5.2068,5.2244,5.3061,5.3965,5.3672,5.0784,4.748,4.6517,4.5118,4.4931,4.5819,4.7579,5.0625,5.4647,5.7866,5.9724,5.9675,5.9249,5.8659,5.7891,5.7221
668,5.4257,5.2283,5.1289,5.1032,5.1894,5.4123,5.8042,6.3198,6.7829,6.6987,6.593,6.3738,6.0141,6.3309,6.5404,6.7793,7.102,7.0509,7.03,6.8884,6.7441,6.5863,6.4041,6.3982
669,6.0187,5.8008,5.6785,5.6397,5.6802,5.8661,6.2039,6.6036,6.895,6.7159,6.5071,6.2312,5.9039,6.2567,6.4569,6.6015,6.9383,6.9806,6.975,6.9136,6.7724,6.6182,6.4332,6.4148
670,6.0429,5.8162,5.6901,5.6494,5.702,5.87,6.1924,6.6021,6.9824,6.8576,6.6261,6.3039,5.9688,6.3609,6.6118,6.7616,6.9966,6.9729,6.9293,6.8431,6.734,6.5966,6.4369,6.403
671,6.0158,5.7889,5.6721,5.6385,5.7016,5.8629,6.19,6.6116,6.9764,6.7999,6.57,6.2744,5.9194,6.2816,6.4951,6.6501,6.9274,6.9419,6.9129,6.8668,6.7523,6.6034,6.416,6.3768
672,5.994,5.7856,5.6508,5.5894,5.6605,5.8282,6.1544,6.5365,6.867,6.7008,6.4736,6.2276,5.941,6.2838,6.5127,6.7031,6.9415,6.8838,6.8318,6.7066,6.6211,6.4949,6.3155,6.306
673,5.9155,5.6874,5.5532,5.4817,5.4858,5.5793,5.7095,5.7559,5.7982,5.6071,5.4485,5.3526,5.2511,5.4727,5.6991,5.8523,5.9523,6.0148,6.0675,6.044,5.9839,5.893,5.8152,5.799
674,5.4729,5.2307,5.1034,5.0261,5.048,5.131,5.2416,5.2628,5.3207,5.3636,5.3792,5.3094,5.2845,5.3161,5.3654,5.4582,5.6538,5.904,6.0054,5.9604,5.8999,5.8077,5.738,5.6785
675,5.3704,5.1572,5.0518,5.0346,5.1035,5.3156,5.7118,6.2384,6.8561,6.9945,6.9236,6.6784,6.3256,6.6699,6.7356,6.854,7.1165,7.1115,7.0487,6.8949,6.7593,6.5548,6.3832,6.3667
676,6.0179,5.7988,5.6874,5.6452,5.7055,5.8845,6.2385,6.6611,6.9882,6.805,6.6265,6.4639,6.2194,6.6254,6.8312,6.9688,7.2431,7.2259,7.1384,6.9908,6.8379,6.659,6.462,6.4653
677,6.0951,5.8673,5.7493,5.7185,5.7675,5.9196,6.2282,6.6421,7.0495,6.8972,6.6855,6.45,6.0914,6.3697,6.5677,6.8172,7.1687,7.1658,7.0853,6.9569,6.8406,6.6891,6.521,6.5134
678,6.1313,5.9098,5.7822,5.7351,5.7947,5.979,6.2872,6.6771,7.0478,6.8534,6.5978,6.3187,5.9621,6.3188,6.5678,6.8156,7.1619,7.1642,7.1343,6.9934,6.8589,6.6867,6.5088,6.5025
679,6.135,5.9171,5.796,5.7628,5.8201,5.9821,6.3025,6.7049,7.0186,6.7708,6.5143,6.224,5.8905,6.2089,6.435,6.7091,7.0458,7.0253,6.9509,6.7985,6.7014,6.5631,6.4114,6.4332
680,6.0674,5.8285,5.6918,5.6336,5.6513,5.7423,5.887,5.9488,5.9187,5.6135,5.4894,5.2979,5.1189,5.2328,5.3522,5.5623,5.8587,6.0247,6.0856,6.0326,5.9982,5.9199,5.8657,5.8858
681,5.5668,5.3161,5.1801,5.1245,5.1535,5.245,5.3557,5.3769,5.3162,5.1492,5.0805,5.0033,4.9713,5.1004,5.1954,5.3624,5.6048,5.877,6.0057,5.9923,5.9585,5.8747,5.8126,5.7564
682,5.4635,5.2571,5.1441,5.1263,5.1976,5.4098,5.8119,6.3695,6.9011,6.8476,6.7097,6.5228,6.2464,6.6162,6.845,6.9373,7.1811,7.1585,7.09,6.9239,6.7741,6.5908,6.4115,6.4108
683,6.0423,5.8164,5.6918,5.6443,5.6908,5.8596,6.1984,6.6806,7.2212,7.2592,7.1719,7.1263,6.924,7.2326,7.3327,7.3371,7.4117,7.3008,7.1874,7.004,6.8451,6.6394,6.4518,6.4687
684,6.0823,5.8448,5.7235,5.673,5.7252,5.9024,6.2366,6.689,7.1774,7.0342,6.7382,6.4553,6.1731,6.4763,6.6482,6.8682,7.171,7.1649,7.0801,6.9424,6.8463,6.6809,6.5142,6.5178
685,6.1344,5.9017,5.7722,5.7063,5.7598,5.9405,6.2755,6.7454,7.242,7.1987,6.9944,6.6766,6.1651,6.3953,6.6027,6.8711,7.1979,7.1935,7.1234,6.978,6.8486,6.7337,6.5612,6.5949
686,6.232,5.9753,5.8373,5.7647,5.82,6.0011,6.3083,6.7289,7.0886,6.9153,6.7049,6.4048,6.05,6.4216,6.6306,6.8116,7.0409,7.0015,6.9166,6.7817,6.6965,6.5424,6.383,6.4084
687,6.0395,5.7875,5.6507,5.5708,5.5978,5.705,5.8571,5.9524,5.9177,5.5619,5.4009,5.1892,4.986,5.1349,5.3179,5.6286,5.9623,6.1322,6.1907,6.151,6.1208,6.0613,6.0162,6.0652
688,5.75,5.5117,5.3726,5.3087,5.3412,5.4349,5.5529,5.5895,5.4099,5.0248,4.8938,4.6838,4.6154,4.8431,5.1821,5.4318,5.6834,5.9759,6.1147,6.0916,6.0395,5.9793,5.9282,5.8804
689,5.5772,5.3643,5.2507,5.2056,5.2936,5.4956,5.91,6.4898,7.1271,7.2111,7.2075,7.2111,6.9961,7.3022,7.3841,7.3906,7.4855,7.328,7.1553,6.9679,6.8003,6.6187,6.452,6.5212
690,6.1716,5.883,5.7262,5.6592,5.7001,5.848,6.1481,6.6042,7.2282,7.4024,7.416,7.2464,6.9236,7.1942,7.2835,7.4257,7.572,7.5237,7.3886,7.2038,7.0188,6.8205,6.6618,6.7214
691,6.3728,6.1603,6.0394,6.0206,6.0978,6.2835,6.6551,7.2423,7.9039,7.896,7.7306,7.5104,7.1567,7.5541,7.8128,7.9523,8.2117,8.1382,7.9112,7.684,7.4931,7.2652,7.0847,7.1207
692,6.76,6.5168,6.3772,6.3109,6.3592,6.5169,6.8718,7.4643,8.1412,8.1434,7.7989,7.4433,7.1057,7.5178,7.7887,8.0294,8.3052,8.2861,8.0393,7.8031,7.5676,7.3276,7.131,7.1854
693,6.8356,6.599,6.4683,6.4008,6.4276,6.5896,6.9339,7.5014,8.0829,7.9596,7.7252,7.4037,6.9617,7.2654,7.4212,7.5615,7.888,7.8352,7.716,7.5521,7.4069,7.1983,7.0331,7.1222
